200000076737962574|1332461|拿铁中杯|16|28.0
200000076738573294|1427952|美式咖啡中杯|2|22.0
200000076733768209|1332442|意式螺丝面配进口牛胸肉|2|65.0
200000076734950269|488122|美式咖啡中杯|4|22.0
200000076730929714|1332454|燃情四射大杯|4|40.0
200000076725896782|1332461|拿铁大杯|29|31.0
200000076726572014|1427952|美式咖啡大杯|9|25.0
200000114425943569|1332442|意式空心面配鸡肉,香草酱|1|60.0
200000076734951293|488122|美式咖啡大杯|9|25.0
200000076733867570|1332454|加油黛西中杯|1|38.0
200000076726577134|1427952|卡布奇诺中杯|7|28.0
200000076737964622|1332461|摩卡中杯|5|31.0
200000076730937906|1332454|加油黛西大杯|1|42.0
200000076726929277|488122|卡布奇诺中杯|1|28.0
200000076738578414|1427952|卡布奇诺大杯|4|31.0
200000076733982286|1332461|摩卡大杯|1|34.0
200000076730627601|1332442|烤火腿三明治|5|58.0
200000076737882674|1332454|大力水手中杯|5|38.0
200000076734953341|488122|卡布奇诺大杯|1|31.0
200000076731953021|488122|拿铁中杯|8|28.0
200000076733875762|1332454|大力水手大杯|6|42.0
200000076731955069|488122|拿铁大杯|9|31.0
200000076731022926|1332461|热巧克力大杯|2|36.0
200000076731608046|1427952|拿铁中杯|36|28.0
200000076733526545|1332442|鸡肉培根 三明治|5|58.0
200000076725818930|1332454|奇异绿光侠中杯|2|36.0
200000076733984334|1332461|冰美式咖啡中杯|5|22.0
200000076734600174|1427952|拿铁大杯|36|31.0
200000076725702161|1332442|香茅鸡肉三明治|1|58.0
200000076726932349|488122|摩卡中杯|2|31.0
200000076738583534|1427952|摩卡中杯|2|31.0
200000076725898830|1332461|冰美式咖啡大杯|1|25.0
200000076730851857|1332442|烟熏三文鱼三明治|16|58.0
200000076737887794|1332454|奇异绿光侠大杯|2|40.0
200000076734956413|488122|摩卡大杯|1|34.0
200000076734605294|1427952|摩卡大杯|3|34.0
200000076731025998|1332461|冰拿铁中杯|1|28.0
200000076733987406|1332461|冰拿铁大杯|7|31.0
200000076738586606|1427952|热巧克力大杯|14|36.0
200000076733758993|1332442|烤进口牛肉 三明治|5|58.0
200000076737893938|1332454|卡玛卡玛中杯|1|36.0
200000076726933373|488122|热巧克力大杯|6|36.0
200000076726590446|1427952|冰美式咖啡中杯|5|22.0
200000076725709329|1332442|意式风干火腿 三明治|9|58.0
200000076737894962|1332454|卡玛卡玛大杯|1|40.0
200000076731029070|1332461|冷巧克力大杯|1|36.0
200000076739000189|488122|冰美式咖啡中杯|1|22.0
200000076731610094|1427952|冰美式咖啡大杯|1|25.0
200000076730860049|1332442|烩进口牛胸肉 拉法卷|11|58.0
200000076726934397|488122|冰美式咖啡大杯|2|25.0
200000076725922382|1332461|澳式咖啡小杯|6|26.0
200000076726593518|1427952|冰拿铁中杯|2|28.0
200000076734611438|1427952|冰拿铁大杯|3|31.0
200000076726936445|488122|冰拿铁大杯|2|31.0
200000114417788433|1332442|香草鸡肉 拉法卷|1|58.0
200000076738006606|1332461|摩卡小杯|1|26.0
200000076739002237|488122|冰摩卡大杯|2|34.0
200000076738008654|1332461|海盐焦糖拿铁大杯|13|38.0
200000076738601966|1427952|冷巧克力大杯|1|36.0
200000076731960189|488122|冷巧克力大杯|4|36.0
200000076738010702|1332461|冰奶香咖啡|1|38.0
200000076730837521|1332442|芒果芝士蛋糕（1块）|8|30.0
200000076726956925|488122|澳式咖啡小杯|1|26.0
200000076738650094|1427952|拿铁小杯|1|25.0
200000087353518670|1332461|茶香拿铁|1|38.0
200000107583004238|1332461|烤榛果可可拿铁|9|38.0
200000076725692945|1332442|枸杞坚果面包|6|18.0
200000076733753873|1332442|香蕉核桃面包|6|18.0
200000076735013757|488122|拿铁小杯|1|25.0
200000076738652142|1427952|摩卡小杯|1|26.0
200000076739048317|488122|卡布奇诺小杯|1|25.0
200000086369274385|1332442|柠檬塔|5|35.0
200000076725903950|1332461|热带雨林中杯|14|36.0
200000076735023997|488122|海盐焦糖拿铁大杯|2|38.0
200000076731680750|1427952|海盐焦糖拿铁大杯|6|38.0
200000086364198417|1332442|胡萝卜蛋糕|28|23.0
200000076726649838|1427952|冰奶香咖啡|3|38.0
200000076726966141|488122|冰奶香咖啡|10|38.0
200000076733992526|1332461|热带雨林大杯|11|40.0
200000114428905010|1332454|电影节大杯|1|42.0
200000076739089277|488122|冰海盐焦糖拿铁|1|38.0
200000076734721006|1427952|冰海盐焦糖拿铁|1|38.0
200000107990506001|1332442|圣诞生姜人饼干|3|18.0
200000076731033166|1332461|燃情四射中杯|8|36.0
200000087344442237|488122|茶香拿铁|1|38.0
200000087353523182|1427952|茶香拿铁|1|38.0
200000107978333713|1332442|精灵的帽子|2|14.0
200000076731034190|1332461|禅意大杯|22|40.0
200000107586500590|1427952|烤榛果可可拿铁|1|38.0
200000076731961213|488122|绿野仙踪中杯|5|36.0
200000076734962557|488122|热带雨林中杯|3|36.0
200000076734963581|488122|热带雨林大杯|4|40.0
200000076731035214|1332461|禅意中杯|16|36.0
200000076738604014|1427952|绿野仙踪中杯|6|36.0
200000076739004285|488122|燃情四射中杯|1|36.0
200000076730726929|1332442|美式咖啡中杯|1|22.0
200000076731040334|1332461|医生说中杯|19|36.0
200000076739005309|488122|禅意大杯|7|40.0
200000076731962237|488122|禅意中杯|2|36.0
200000076738607086|1427952|热带雨林中杯|2|36.0
